DynoWare,Version 2.5.1.2
Path:,C:\Users\Administrator\Desktop\20180315\
Filename:,6-n6000f300ap3ae25.dwd
Config ID:,6-n6000f300ap3ae25.cfg
Setup ID:,0
Manipulated:,0
Filename 1:, 
Filename 2:, 
Date:, 
Time:, 
Sampling rate [Hz]:,10000
Measuring time [s]:,50
Delay time [s]:,0
Cycle time [s]:,0
Cycles:,1
Samples per channel:,500001
Cycle interval:,0
Cycle No:,1
Time,Fx,Fy,Fz
8.2566,45.8679,-5.40161,30.8533
8.2567,40.9241,-19.1345,28.0151
8.2568,41.0156,-25.6348,23.8953
8.2569,39.7339,-19.9585,21.5149
8.257,35.9802,-12.7258,24.9939
8.2571,33.1421,-4.02832,22.522
8.2572,39.1846,13.2751,15.8386
8.2573,49.8962,29.5715,8.3313
8.2574,50.1709,37.262,8.5144
8.2575,38.7268,34.9731,11.5356
8.2576,28.7476,30.1208,13.4583
8.2577,17.9443,23.6206,9.06372
8.2578,2.65503,13.3667,8.97217
8.2579,-16.8457,7.14111,5.67627
8.258,-28.7476,5.31006,7.96509
8.2581,-29.48,8.97217,9.79614
8.2582,-22.0642,14.0991,11.0779
8.2583,-3.66211,18.7683,24.9939
8.2584,47.8821,4.94385,80.658
8.2585,40.4663,-30.0293,86.3342
8.2586,-34.0576,-93.9331,91.2781
8.2587,-102.631,-144.745,74.8901
8.2588,-135.132,-175.323,83.4045
8.2589,-149.78,-180.542,81.3904
8.259,-140.991,-174.957,99.5178
8.2591,-113.708,-165.894,118.835
8.2592,-79.7424,-150.238,118.378
8.2593,-30.5786,-132.935,98.3276
8.2594,27.6489,-135.956,93.4753
8.2595,65.2771,-148.132,101.074
8.2596,84.6863,-166.992,108.032
8.2597,103.271,-188.69,115.997
8.2598,103.088,-207.55,103.455
8.2599,94.2078,-217.712,97.5952
8.26,83.6792,-211.67,81.2073
8.2601,82.1228,-199.402,78.2776
8.2602,92.6514,-173.126,76.7212
8.2603,102.722,-139.526,70.4956
8.2604,124.146,-122.131,73.7
8.2605,157.379,-118.561,76.4465
8.2606,185.669,-125.885,82.7637
8.2607,197.388,-136.505,92.1021
8.2608,202.24,-142.639,91.7358
8.2609,205.444,-139.069,89.9963
8.261,206.635,-123.138,85.0525
8.2611,208.466,-100.891,83.5876
8.2612,205.536,-80.0171,83.2214
8.2613,198.578,-46.5088,79.4678
8.2614,196.472,-22.8882,81.3904
8.2615,198.486,-8.42285,82.9468
8.2616,195.19,-5.49316,85.8765
8.2617,190.796,-4.66919,91.8274
8.2618,189.789,-3.479,98.4192
8.2619,194.366,2.56348,102.905
8.262,196.381,16.6626,110.779
8.2621,196.381,36.6211,103.729
8.2622,194.916,58.4106,95.8557
8.2623,184.479,82.3059,75.531
8.2624,169.739,89.447,71.3196
8.2625,160.95,89.9048,80.3833
8.2626,151.52,89.9048,86.3342
8.2627,135.498,92.3767,83.6792
8.2628,120.209,92.1936,84.2285
8.2629,103.638,89.1724,89.9963
8.263,92.1936,85.6934,91.4612
8.2631,87.1582,92.1936,88.8977
8.2632,88.8977,98.4192,81.2073
8.2633,81.9397,98.6938,76.1719
8.2634,74.7986,95.3979,39.2761
8.2635,57.4036,79.3762,-4.85229
8.2636,21.8811,16.7542,-3.57056
8.2637,-15.564,-65.1855,9.8877
8.2638,-46.9666,-101.99,19.8669
8.2639,-57.2205,-85.6018,11.261
8.264,-60.1501,-43.3044,23.0713
8.2641,-61.3403,-11.5356,30.0293
8.2642,-41.6565,1.28174,25.177
8.2643,-8.78906,6.13403,22.1558
8.2644,21.2402,13.2751,16.2048
8.2645,30.2124,7.41577,11.7188
8.2646,40.4663,-28.1067,21.6064
8.2647,57.312,-67.6575,29.0222
8.2648,55.8472,-82.6721,28.3813
8.2649,40.741,-80.5664,29.48
8.265,23.8037,-75.2563,26.2756
8.2651,15.9302,-69.7632,18.7683
8.2652,14.0991,-59.7839,13.092
8.2653,10.8948,-39.917,14.74
8.2654,7.87354,-10.2539,17.7612
8.2655,7.87354,5.67627,21.698
8.2656,14.0991,-15.1978,31.7688
8.2657,31.7688,-56.2134,47.6074
8.2658,50.1709,-82.3975,54.4739
8.2659,60.9741,-91.2781,49.8962
8.266,74.8901,-88.0737,39.6423
8.2661,83.9539,-77.179,33.5999
8.2662,79.7424,-53.4668,27.2827
8.2663,75.4395,-21.5149,24.2615
8.2664,66.2842,8.3313,26.4587
8.2665,49.2554,15.8386,27.3743
8.2666,38.0859,4.11987,27.1912
8.2667,30.304,-13.7329,25.7263
8.2668,31.0364,-22.9797,22.7966
8.2669,34.79,-22.7051,24.8108
8.267,37.262,-19.9585,29.5715
8.2671,40.2832,-11.7188,26.001
8.2672,50.2625,7.50732,17.6697
8.2673,61.1572,29.9377,7.41577
8.2674,58.136,41.1987,6.22559
8.2675,40.9241,41.4734,7.96509
8.2676,26.0925,36.8958,10.0708
8.2677,11.7188,26.0925,7.04956
8.2678,-7.23267,13.0005,6.50024
8.2679,-28.7476,3.11279,5.67627
8.268,-39.093,-0.457764,8.23975
8.2681,-35.9802,1.46484,10.2539
8.2682,-22.7966,9.52148,11.8103
8.2683,0.640869,18.5852,24.0784
8.2684,47.7905,9.33838,71.7773
8.2685,48.0652,-27.832,83.4961
8.2686,-20.05,-92.8345,87.4329
8.2687,-93.6584,-140.9,75.8057
8.2688,-131.561,-170.471,79.2847
8.2689,-153.9,-177.795,78.3691
8.269,-148.407,-178.894,94.7571
8.2691,-121.765,-169.373,114.441
8.2692,-85.968,-154.358,116.272
8.2693,-34.2407,-131.47,96.3135
8.2694,23.0713,-129.547,92.1936
8.2695,64.4531,-141.174,98.053
8.2696,87.7075,-159.851,105.286
8.2697,103.729,-179.718,110.687
8.2698,102.814,-199.493,102.722
8.2699,101.807,-208.099,90.6372
8.27,83.4045,-212.494,83.4045
8.2701,81.1157,-202.332,78.2776
8.2702,91.0034,-173.584,78.0945
8.2703,98.5107,-138.245,70.0378
8.2704,117.462,-119.568,72.4182
8.2705,148.315,-115.356,71.5027
8.2706,175.507,-122.406,80.2002
8.2707,190.063,-130.096,87.3413
8.2708,195.374,-136.414,89.0808
8.2709,200.775,-136.963,88.2568
8.271,206.909,-126.068,82.7637
8.2711,208.282,-113.068,80.2002
8.2712,209.747,-85.3271,83.9539
8.2713,203.156,-48.1567,79.1931
8.2714,198.853,-21.4233,81.3904
8.2715,197.754,-5.12695,79.9255
8.2716,195.557,-0.366211,82.489
8.2717,188.049,1.83105,88.0737
8.2718,183.655,1.37329,95.9473
8.2719,185.577,5.58472,100.525
8.272,188.141,16.7542,107.849
8.2721,190.43,35.2478,101.624
8.2722,192.535,55.0232,93.4753
8.2723,187.042,78.8269,77.2705
8.2724,175.049,89.7217,69.8547
8.2725,167.908,92.3767,78.4607
8.2726,159.119,93.1091,84.8694
8.2727,140.076,94.1162,81.2073
8.2728,119.11,93.8416,79.7424
8.2729,101.44,88.1653,87.616
8.273,86.5173,82.8552,92.2852
8.2731,79.7424,86.792,90.271
8.2732,82.8552,94.1162,83.9539
8.2733,78.3691,96.405,79.1931
8.2734,73.6084,96.8628,44.9524
8.2735,60.2417,86.1511,-4.57764
8.2736,34.4238,28.656,-4.11987
8.2737,1.28174,-54.0161,8.60596
8.2738,-35.3394,-97.8699,17.8528
8.2739,-50.2625,-85.3271,10.7117
8.274,-56.3049,-47.699,20.2332
8.2741,-62.1643,-16.6626,27.0081
8.2742,-47.7905,-4.76074,26.6418
8.2743,-17.0288,1.19019,24.9023
8.2744,13.0005,10.1624,16.9373
8.2745,23.6206,8.60596,12.5427
8.2746,37.9028,-20.7825,20.5078
8.2747,56.0303,-59.2346,26.0925
8.2748,57.312,-74.7986,27.3743
8.2749,44.9524,-73.3337,27.4658
8.275,28.9307,-70.3125,27.832
8.2751,20.5078,-67.3828,22.1558
8.2752,17.4866,-63.7207,14.5569
8.2753,14.0991,-52.002,17.9443
8.2754,10.7117,-27.0996,19.8669
8.2755,8.14819,-6.68335,21.0571
8.2756,13.8245,-18.1274,31.1279
8.2757,30.5786,-49.8047,45.7764
8.2758,47.699,-70.8618,51.9104
8.2759,58.3191,-79.834,47.4243
8.276,72.876,-80.4749,39.5508
8.2761,82.1228,-72.1436,33.8745
8.2762,83.4045,-56.1218,28.4729
8.2763,80.7495,-28.3813,26.1841
8.2764,73.3337,-1.7395,31.4941
8.2765,54.657,8.78906,31.311
8.2766,42.9382,1.37329,30.8533
8.2767,36.3464,-10.8948,27.0996
8.2768,35.7971,-20.5078,25.2686
8.2769,40.1001,-19.1345,22.1558
8.277,44.22,-16.6626,26.825
8.2771,42.2058,-7.96509,24.6277
8.2772,44.1284,9.06372,17.6697
8.2773,51.2695,28.3813,7.87354
8.2774,51.9104,37.4451,6.95801
8.2775,39.4592,37.0789,9.8877
8.2776,28.0151,33.9661,14.0991
8.2777,16.8457,27.6489,10.9863
8.2778,1.64795,17.0288,9.06372
8.2779,-17.395,9.06372,7.87354
8.278,-29.9377,4.76074,8.88062
8.2781,-30.4871,6.13403,10.437
8.2782,-21.4233,9.8877,14.74
8.2783,-0.823975,16.2964,29.8462
8.2784,51.9104,3.57056,85.5103
8.2785,43.1213,-30.0293,91.2781
8.2786,-35.7056,-94.7571,91.4612
8.2787,-104.828,-145.935,74.1577
8.2788,-137.238,-175.781,77.0874
8.2789,-152.802,-179.26,80.0171
8.279,-141.083,-173.859,100.067
8.2791,-111.603,-164.612,122.131
8.2792,-77.179,-150.879,121.948
8.2793,-25.0854,-136.139,106.11
8.2794,28.4729,-140.076,94.3909
8.2795,65.3687,-153.076,101.349
8.2796,84.9609,-167.908,104.828
8.2797,99.0601,-187.775,113.159
8.2798,100.983,-203.979,107.849
8.2799,93.2007,-211.761,97.9614
8.28,82.8552,-208.649,82.5806
8.2801,83.6792,-196.93,77.7283
8.2802,94.7571,-171.57,76.4465
8.2803,105.652,-138.519,73.7
8.2804,128.357,-122.864,75.0732
8.2805,155.09,-120.758,73.3337
8.2806,179.626,-129.639,79.6509
8.2807,196.472,-136.414,89.3555
8.2808,204.529,-141.174,94.8486
8.2809,208.557,-135.406,91.9189
8.281,211.304,-121.124,87.616
8.2811,209.93,-105.286,82.489
8.2812,208.466,-80.5664,84.137
8.2813,200.592,-46.4172,78.3691
8.2814,197.845,-21.698,86.6089
8.2815,201.233,-7.78198,84.137
8.2816,199.493,-7.69043,88.1653
8.2817,191.62,-5.95093,90.271
8.2818,187.775,-1.83105,96.0388
8.2819,186.493,7.14111,97.6868
8.282,190.704,21.9727,107.117
8.2821,194.733,38.5437,103.729
8.2822,195.831,60.5164,95.7642
8.2823,188.782,74.707,83.1299
8.2824,176.697,91.095,73.7
8.2825,164.52,89.9963,86.1511
8.2826,153.076,89.0808,88.5315
8.2827,136.597,89.2639,83.0383
8.2828,117.554,92.3767,84.5947
8.2829,100.891,91.2781,90.3625
8.283,89.0808,87.2498,92.5598
8.2831,84.7778,91.8274,90.4541
8.2832,86.4258,99.9756,84.7778
8.2833,80.8411,98.4192,81.5735
8.2834,75.8972,91.8274,40.1917
8.2835,54.8401,74.2493,-5.67627
8.2836,21.6064,12.7258,-2.92969
8.2837,-9.24683,-64.7278,9.8877
8.2838,-39.8254,-99.1516,20.5078
8.2839,-51.2695,-81.2073,16.0217
8.284,-57.7698,-41.0156,21.4233
8.2841,-60.4248,-9.61304,26.1841
8.2842,-44.7693,-6.68335,33.1421
8.2843,-10.8948,7.32422,23.2544
8.2844,19.5923,15.0146,17.3035
8.2845,29.48,9.8877,15.7471
8.2846,41.5649,-21.1487,22.2473
8.2847,57.8613,-62.3474,27.4658
8.2848,57.312,-80.658,29.0222
8.2849,39.2761,-81.665,24.4446
8.285,25.5432,-76.9958,24.7192
8.2851,19.5923,-67.6575,19.5007
8.2852,14.3738,-56.6711,13.0005
8.2853,12.085,-40.741,18.9514
8.2854,7.69043,-20.1416,18.3105
8.2855,8.14819,-9.8877,19.6838
8.2856,15.6555,-23.3459,28.656
8.2857,33.0505,-53.1006,45.0439
8.2858,48.1567,-69.0308,53.6499
8.2859,58.2275,-75.3479,49.8047
8.286,71.6858,-75.7141,40.9241
8.2861,82.3975,-70.1294,34.79
8.2862,83.313,-55.0232,29.2053
8.2863,81.7566,-28.656,26.825
8.2864,72.9675,-4.02832,30.8533
8.2865,55.2979,4.39453,30.1208
8.2866,40.3748,-2.56348,28.7476
8.2867,30.6702,-13.5498,24.9023
8.2868,30.8533,-18.8599,22.522
8.2869,35.7056,-17.7612,17.395
8.287,39.5508,-14.0076,26.5503
8.2871,40.8325,-4.48608,24.4446
8.2872,43.5791,11.9019,15.7471
8.2873,51.2695,29.5715,6.50024
8.2874,53.3752,36.3464,9.70459
8.2875,41.3818,34.3323,13.0005
8.2876,29.2053,30.0293,13.8245
8.2877,16.9373,23.0713,8.5144
8.2878,-4.66919,13.3667,5.0354
8.2879,-26.825,4.48608,4.30298
8.288,-38.269,1.7395,6.04248
8.2881,-36.8042,5.58472,8.23975
8.2882,-25.2686,12.3596,11.5356
8.2883,-0.549316,18.8599,27.9236
8.2884,53.009,5.67627,83.313
8.2885,46.9666,-31.2195,88.623
8.2886,-32.8674,-95.3064,87.0667
8.2887,-101.44,-144.379,73.5168
8.2888,-133.301,-171.661,76.0803
8.2889,-153.625,-174.316,77.8198
8.289,-146.21,-168.823,95.3979
8.2891,-116.455,-162.048,117.737
8.2892,-84.4116,-149.048,117.096
8.2893,-29.8462,-132.385,105.835
8.2894,24.7192,-135.956,92.1021
8.2895,62.8967,-150.055,101.715
8.2896,84.4116,-164.703,101.257
8.2897,100.433,-185.303,111.877
8.2898,100.433,-203.247,106.476
8.2899,88.623,-210.297,97.5037
8.29,78.7354,-209.015,83.5876
8.2901,81.4819,-196.655,78.0029
8.2902,91.9189,-167.999,74.3408
8.2903,102.264,-136.78,74.3408
8.2904,120.85,-120.483,72.7844
8.2905,150.055,-119.568,74.1577
8.2906,175.964,-127.716,78.0029
8.2907,191.62,-135.315,89.2639
8.2908,202.057,-141.357,95.9473
8.2909,203.522,-136.414,86.8835
8.291,203.888,-124.695,86.4258
8.2911,209.106,-104.736,73.3337
8.2912,204.803,-82.3975,72.2351
8.2913,195.374,-48.1567,76.355
8.2914,194.458,-23.5291,83.5876
8.2915,199.127,-8.23975,83.8623
8.2916,197.388,-5.76782,86.8835
8.2917,190.887,-4.94385,87.8906
8.2918,186.401,0.640869,93.1091
8.2919,186.493,6.04248,96.0388
8.292,187.134,20.6909,102.448
8.2921,190.704,34.1492,99.5178
8.2922,192.535,57.312,89.8132
8.2923,185.944,77.0874,71.9604
8.2924,174.683,87.5244,72.052
8.2925,162.872,85.6018,85.3271
8.2926,152.344,86.792,85.2356
8.2927,137.787,88.3484,79.2847
8.2928,116.455,88.3484,80.7495
8.2929,99.5178,83.7708,84.137
8.293,88.623,82.489,89.3555
8.2931,87.5244,87.4329,86.8835
8.2932,88.3484,98.5107,79.7424
8.2933,83.4961,100.708,79.1016
8.2934,78.9185,97.0459,38.5437
8.2935,62.2559,82.1228,-6.04248
8.2936,35.8887,21.1487,-2.92969
8.2937,-2.47192,-59.8755,10.3455
8.2938,-40.4663,-98.6938,18.4021
8.2939,-53.4668,-82.8552,12.2681
8.294,-62.3474,-42.3889,16.7542
8.2941,-66.6504,-12.2681,24.7192
8.2942,-47.6074,-1.46484,23.8953
8.2943,-13.5498,5.12695,23.2544
8.2944,18.4937,13.916,17.3035
8.2945,28.9307,10.5286,14.3738
8.2946,41.5649,-21.7896,19.7754
8.2947,58.3191,-62.0728,26.2756
8.2948,56.9458,-78.3691,27.4658
8.2949,40.5579,-76.8127,25.6348
8.295,26.1841,-71.6858,28.1067
8.2951,19.5007,-67.2913,23.1628
8.2952,14.4653,-61.2488,13.8245
8.2953,14.6484,-49.4385,19.6838
8.2954,10.0708,-23.6206,18.4021
8.2955,7.69043,-6.13403,21.9727
8.2956,17.395,-17.1204,28.7476
8.2957,31.311,-49.53,43.0298
8.2958,46.4172,-69.5801,52.4597
8.2959,57.4951,-79.834,50.1709
8.296,71.5942,-81.3904,39.6423
8.2961,82.3975,-75.9888,34.2407
8.2962,85.0525,-58.5938,29.2053
8.2963,81.665,-28.1067,25.3601
8.2964,73.9746,-1.37329,31.6772
8.2965,56.488,9.15527,29.6631
8.2966,43.7622,0.457764,28.1067
8.2967,36.8042,-13.0005,23.9868
8.2968,36.2549,-20.2332,22.0642
8.2969,35.4309,-18.8599,19.4092
8.297,33.6914,-14.1907,26.0925
8.2971,33.6914,-7.59888,26.0925
8.2972,39.3677,8.05664,17.2119
8.2973,53.7415,25.6348,7.59888
8.2974,59.6924,34.4238,8.69751
8.2975,48.8892,34.79,13.6414
8.2976,34.9731,32.5928,13.092
8.2977,21.3318,24.9023,7.96509
8.2978,-1.28174,14.74,4.21143
8.2979,-25.6348,7.14111,3.38745
8.298,-39.5508,4.11987,6.50024
8.2981,-39.093,4.94385,10.7117
8.2982,-27.5574,11.4441,12.6343
8.2983,-5.58472,18.5852,23.0713
8.2984,46.6919,9.97925,76.4465
8.2985,54.8401,-23.8953,87.9822
8.2986,-15.4724,-85.2356,88.8062
8.2987,-90.0879,-140.259,74.6155
8.2988,-128.174,-174.042,76.0803
8.2989,-152.161,-181.091,77.6367
8.299,-148.499,-175.598,93.5669
8.2991,-121.582,-169.189,116.73
8.2992,-91.9189,-155.273,119.11
8.2993,-37.7197,-137.054,106.476
8.2994,20.3247,-134.857,92.4683
8.2995,63.9954,-145.844,104.37
8.2996,87.1582,-159.76,101.898
8.2997,103.821,-181,113.251
8.2998,107.666,-201.782,108.856
8.2999,99.884,-221.283,103.271
8.3,81.7566,-214.508,87.2498
8.3001,81.665,-202.148,80.0171
8.3002,91.8274,-176.147,73.8831
8.3003,102.081,-144.928,76.6296
8.3004,122.681,-125.244,71.9604
8.3005,151.52,-118.744,74.8901
8.3006,180.359,-122.681,76.5381
8.3007,195.007,-131.653,87.1582
8.3008,203.339,-137.329,96.2219
8.3009,205.536,-134.766,90.4541
8.301,204.803,-124.603,88.0737
8.3011,204.254,-109.68,81.8481
8.3012,207.275,-84.6863,83.5876
8.3013,198.853,-51.6357,76.4465
8.3014,198.578,-23.0713,82.489
8.3015,205.811,-6.40869,86.8835
8.3016,201.965,-4.48608,88.8062
8.3017,196.472,-3.02124,90.271
8.3018,189.514,1.5564,94.6655
8.3019,186.401,5.12695,98.7854
8.302,185.76,19.1345,104.187
8.3021,188.507,32.135,105.835
8.3022,188.965,55.7556,94.3909
8.3023,181.366,77.5452,77.4536
8.3024,173.676,90.7288,73.8831
8.3025,165.253,90.1794,85.5103
8.3026,158.844,92.5598,89.9963
8.3027,144.836,104.187,93.4753
8.3028,128.174,95.8557,85.4187
8.3029,107.758,89.5386,92.0105
8.303,90.271,83.8623,94.2993
8.3031,84.5032,87.0667,92.4683
8.3032,82.1228,96.6797,85.2356
8.3033,75.9888,99.2432,84.5032
8.3034,72.3267,95.4895,49.2554
8.3035,53.7415,82.9468,-3.84521
8.3036,28.8391,22.522,-2.38037
8.3037,-1.00708,-58.3191,11.3525
8.3038,-37.8113,-100.616,20.6909
8.3039,-49.8047,-86.792,13.3667
8.304,-55.2979,-47.8821,20.05
8.3041,-60.791,-15.9302,28.3813
8.3042,-45.7764,-3.20435,26.9165
8.3043,-13.7329,1.46484,26.7334
8.3044,15.1978,7.14111,20.874
8.3045,24.1699,3.84521,15.564
8.3046,35.1563,-24.0784,19.9585
8.3047,54.3823,-61.7981,28.8391
8.3048,56.2134,-76.0803,27.4658
8.3049,41.3818,-75.7141,29.2053
8.305,27.9236,-72.6013,30.6702
8.3051,21.0571,-70.3125,22.0642
8.3052,17.7612,-65.0024,13.6414
8.3053,18.3105,-53.7415,19.043
8.3054,14.3738,-26.4587,18.6768
8.3055,9.97925,-5.12695,22.7966
8.3056,16.571,-14.6484,29.8462
8.3057,30.0293,-48.4314,43.2129
8.3058,45.9595,-72.2351,52.7344
8.3059,57.6782,-81.7566,50.354
8.306,71.5942,-81.4819,39.5508
8.3061,80.2002,-73.3337,34.79
8.3062,82.3975,-56.488,29.1138
8.3063,79.1931,-27.7405,27.1912
8.3064,69.7632,0.457764,31.5857
8.3065,56.6711,8.05664,31.5857
8.3066,46.5088,-2.28882,30.9448
8.3067,42.2974,-18.1274,28.2898
8.3068,42.9382,-24.9939,23.0713
8.3069,41.3818,-20.9656,19.5007
8.307,36.7126,-14.5569,24.5361
8.3071,34.5154,-6.22559,24.1699
8.3072,37.7197,10.3455,15.7471
8.3073,47.699,28.656,7.50732
8.3074,54.3823,38.0859,10.3455
8.3075,43.4875,37.5366,14.0076
8.3076,30.2124,33.1421,14.4653
8.3077,21.2402,25.5432,11.5356
8.3078,3.66211,15.7471,6.95801
8.3079,-17.7612,6.68335,6.40869
8.308,-31.1279,4.85229,6.68335
8.3081,-33.1421,6.31714,10.1624
8.3082,-25.7263,11.8103,13.5498
8.3083,-2.10571,15.9302,32.6843
8.3084,52.002,3.479,88.0737
8.3085,39.917,-33.5083,92.1936
8.3086,-41.748,-97.0459,92.3767
8.3087,-105.286,-147.583,78.0029
8.3088,-136.322,-175.507,79.9255
8.3089,-150.879,-178.894,82.8552
8.309,-138.885,-172.76,101.074
8.3091,-110.87,-166.626,122.04
8.3092,-81.5735,-153.168,119.293
8.3093,-25.5432,-139.526,105.011
8.3094,29.48,-141.357,95.2148
8.3095,67.749,-155.64,107.574
8.3096,85.968,-169.739,106.842
8.3097,101.166,-188.507,118.652
8.3098,102.173,-204.529,105.835
8.3099,85.968,-216.156,96.6797
8.31,78.6438,-211.945,84.2285
8.3101,79.6509,-196.747,76.5381
8.3102,92.0105,-168.274,72.4182
8.3103,104.919,-136.688,73.1506
8.3104,127.899,-120.026,73.4253
8.3105,155.548,-119.751,77.5452
8.3106,183.197,-125.427,81.8481
8.3107,194.275,-138.245,85.8765
8.3108,201.874,-144.287,93.8416
8.3109,203.156,-138.245,90.9119
8.311,204.62,-125.244,90.9119
8.3111,203.339,-105.194,83.4045
8.3112,200.043,-79.01,81.5735
8.3113,196.655,-43.2129,78.0945
8.3114,198.853,-16.9373,83.313
8.3115,202.057,-7.04956,85.968
8.3116,197.021,-9.42993,86.9751
8.3117,196.198,-6.31714,92.1936
8.3118,190.704,-4.39453,95.6726
8.3119,191.345,3.38745,103.821
8.312,193.451,19.7754,105.377
8.3121,195.374,39.7339,105.469
8.3122,192.81,64.1785,91.3696
8.3123,178.07,92.1936,85.3271
8.3124,172.943,91.8274,77.0874
8.3125,159.21,89.6301,87.2498
8.3126,151.245,89.8132,88.3484
8.3127,141.174,92.6514,85.6934
8.3128,123.047,93.5669,83.4961
8.3129,104.919,86.9751,91.9189
8.313,93.0176,83.8623,94.6655
8.3131,90.3625,90.9119,87.7991
8.3132,86.7004,99.7925,79.9255
8.3133,80.8411,101.349,78.0029
8.3134,67.9321,96.0388,46.1426
8.3135,54.1077,79.5593,-2.92969
8.3136,22.522,18.4021,-2.65503
8.3137,-10.7117,-61.4319,11.6272
8.3138,-43.6707,-97.4121,20.5078
8.3139,-53.7415,-79.834,11.8103
8.314,-56.8542,-40.1917,19.5007
8.3141,-59.6008,-10.2539,25.2686
8.3142,-45.4102,10.1624,33.6914
8.3143,-7.59888,8.23975,24.6277
8.3144,20.4163,12.2681,16.0217
8.3145,29.1138,7.50732,11.5356
8.3146,38.1775,-23.5291,18.3105
8.3147,56.488,-62.439,27.0996
8.3148,54.9316,-75.6226,24.2615
8.3149,37.5366,-73.6084,25.6348
8.315,24.6277,-67.5659,25.177
8.3151,17.9443,-63.9954,18.7683
8.3152,14.1907,-55.3894,14.0076
8.3153,11.5356,-43.7622,17.6697
8.3154,7.59888,-21.9727,17.9443
8.3155,8.3313,-5.0354,23.3459
8.3156,16.7542,-18.7683,32.2266
8.3157,31.4941,-53.2837,45.0439
8.3158,47.4243,-73.5168,52.1851
8.3159,59.2346,-82.9468,47.699
8.316,72.7844,-81.9397,37.6282
8.3161,79.4678,-72.6013,30.6702
8.3162,80.1086,-52.5513,26.001
8.3163,74.8901,-22.4304,27.3743
8.3164,64.9109,3.479,32.959
8.3165,49.9878,8.69751,30.8533
8.3166,39.7339,-1.64795,29.6631
8.3167,38.4521,-17.9443,28.0151
8.3168,43.4875,-25.6348,24.0784
8.3169,46.5088,-21.1487,20.6909
8.317,44.4031,-14.3738,25.7263
8.3171,42.4805,-3.66211,24.7192
8.3172,43.4875,12.8174,14.0076
8.3173,50.6287,30.3955,7.59888
8.3174,49.8962,38.269,8.42285
8.3175,34.8816,36.438,12.3596
8.3176,23.7122,29.7546,12.8174
8.3177,13.1836,22.1558,8.42285
8.3178,-4.76074,12.6343,4.11987
8.3179,-23.8953,3.57056,3.84521
8.318,-32.7759,2.28882,6.68335
8.3181,-29.5715,6.5918,9.70459
8.3182,-19.2261,12.7258,11.1694
8.3183,0.366211,20.4163,23.9868
8.3184,52.1851,11.261,77.4536
8.3185,49.1638,-24.7192,89.1724
8.3186,-32.3181,-90.4541,89.8132
8.3187,-104.004,-145.66,79.2847
8.3188,-140.442,-176.88,75.1648
8.3189,-157.654,-182.739,74.8901
8.319,-146.851,-173.584,91.1865
8.3191,-115.631,-166.351,116.455
8.3192,-83.8623,-147.308,115.814
8.3193,-29.2969,-131.561,100.159
8.3194,27.2827,-133.026,92.2852
8.3195,67.6575,-147.308,100.067
8.3196,84.8694,-164.795,100.983
8.3197,100.891,-186.035,115.173
8.3198,102.173,-201.874,106.659
8.3199,85.968,-213.776,97.3206
8.32,75.0732,-210.297,84.0454
8.3201,75.7141,-196.655,75.7141
8.3202,85.6934,-169.83,74.8901
8.3203,101.44,-136.322,73.4253
8.3204,123.688,-119.385,75.531
8.3205,152.985,-117.004,76.1719
8.3206,179.169,-123.688,82.0313
8.3207,189.24,-136.23,82.9468
8.3208,196.472,-144.196,88.623
8.3209,201.141,-140.808,87.1582
8.321,204.987,-127.808,88.0737
8.3211,206.177,-111.328,84.3201
8.3212,208.099,-87.8906,88.5315
8.3213,202.606,-41.9312,78.0029
8.3214,199.585,-14.2822,82.3975
8.3215,198.212,-4.76074,82.1228
8.3216,193.176,-3.75366,87.0667
8.3217,190.247,-2.38037,92.1936
8.3218,185.12,-3.38745,95.4895
8.3219,186.676,3.75366,101.807
8.322,190.338,17.9443,104.37
8.3221,194.275,37.6282,106.293
8.3222,194.824,61.5234,91.6443
8.3223,189.056,84.5032,78.186
8.3224,177.429,90.9119,75.9888
8.3225,161.774,89.8132,81.9397
8.3226,152.252,88.1653,86.0596
8.3227,136.414,92.1021,84.5947
8.3228,114.716,90.1794,81.8481
8.3229,97.7783,82.3059,87.7075
8.323,87.5244,80.9326,92.1021
8.3231,86.4258,89.6301,87.3413
8.3232,87.2498,98.9685,81.665
8.3233,84.7778,102.173,78.0945
8.3234,81.7566,99.2432,42.4805
8.3235,63.8123,82.2144,-4.21143
8.3236,33.4167,18.3105,-4.39453
8.3237,-2.47192,-63.5376,11.3525
8.3238,-42.9382,-100.616,18.3105
8.3239,-57.2205,-84.8694,10.9863
8.324,-64.1785,-43.8538,19.043
8.3241,-64.9109,-12.6343,22.522
8.3242,-48.8892,2.28882,24.7192
8.3243,-11.8103,7.59888,24.7192
8.3244,20.5078,16.0217,15.9302
8.3245,31.7688,11.7188,13.2751
8.3246,42.3889,-21.4233,20.6909
8.3247,60.791,-62.6221,27.1912
8.3248,58.7769,-78.3691,27.7405
8.3249,41.6565,-79.3762,29.8462
8.325,25.0854,-76.0803,27.5574
8.3251,14.4653,-68.9392,19.1345
8.3252,12.8174,-59.2346,13.7329
8.3253,11.8103,-46.1426,18.8599
8.3254,7.78198,-22.522,20.5078
8.3255,9.33838,-8.3313,21.2402
8.3256,21.5149,-25.2686,31.9519
8.3257,37.4451,-59.3262,46.051
8.3258,51.5442,-75.8057,53.1006
