DynoWare,Version 2.5.1.2
Path:,C:\Users\Administrator\Desktop\20180315\
Filename:,6-n6000f1200ap3ae25.dwd
Config ID:,6-n6000f1200ap3ae25.cfg
Setup ID:,0
Manipulated:,0
Filename 1:, 
Filename 2:, 
Date:, 
Time:, 
Sampling rate [Hz]:,10000
Measuring time [s]:,50
Delay time [s]:,0
Cycle time [s]:,0
Cycles:,1
Samples per channel:,500001
Cycle interval:,0
Cycle No:,1
Time,Fx,Fy,Fz
2.1746,149.323,-16.2048,71.0449
2.1747,159.393,-33.1421,71.1365
2.1748,185.76,-22.2473,101.624
2.1749,214.325,8.69751,112.976
2.175,237.03,55.5725,100.067
2.1751,251.129,114.99,62.5305
2.1752,232.178,154.358,17.0288
2.1753,186.859,154.083,6.7749
2.1754,130.28,121.216,33.6914
2.1755,86.3342,92.8345,48.3398
2.1756,36.3464,69.8547,40.741
2.1757,0.732422,57.5867,20.9656
2.1758,-19.4092,45.5933,22.7966
2.1759,-6.95801,44.7693,30.6702
2.176,40.4663,65.8264,39.5508
2.1761,106.75,82.3059,71.9604
2.1762,147.858,55.6641,83.4045
2.1763,112.061,-16.3879,91.5527
2.1764,34.8816,-123.596,98.877
2.1765,-83.6792,-257.538,85.3271
2.1766,-217.163,-400.177,79.6509
2.1767,-287.75,-511.871,72.1436
2.1768,-279.602,-553.345,107.391
2.1769,-228.424,-502.625,130.829
2.177,-139.343,-390.564,155.09
2.1771,-24.5361,-275.665,149.414
2.1772,91.3696,-200.226,138.977
2.1773,191.071,-171.936,119.934
2.1774,268.707,-184.57,120.392
2.1775,304.047,-251.495,118.561
2.1776,317.047,-348.724,120.026
2.1777,312.561,-423.431,119.476
2.1778,293.06,-444.946,110.87
2.1779,263.58,-403.473,90.8203
2.178,242.065,-324.188,69.3054
2.1781,240.601,-251.404,56.3049
2.1782,269.989,-195.831,54.0161
2.1783,312.195,-151.703,54.8401
2.1784,359.436,-125.519,78.2776
2.1785,397.797,-127.991,109.314
2.1786,420.135,-151.52,124.329
2.1787,424.622,-181.183,132.843
2.1788,427.094,-196.289,126.526
2.1789,431.305,-172.211,112.885
2.179,426.91,-124.054,95.8557
2.1791,429.108,-54.1992,88.2568
2.1792,422.15,19.6838,83.4961
2.1793,399.261,85.2356,83.6792
2.1794,366.669,122.681,93.3838
2.1795,328.033,122.314,106.842
2.1796,283.356,99.3347,128.448
2.1797,273.01,80.658,123.779
2.1798,282.257,77.2705,133.484
2.1799,298.92,89.7217,133.209
2.18,316.772,125.519,113.892
2.1801,332.703,171.387,95.6726
2.1802,334.351,211.67,83.1299
2.1803,315.765,240.601,76.8127
2.1804,283.905,246.826,76.9958
2.1805,240.234,242.981,72.1436
2.1806,193.634,235.107,74.9817
2.1807,149.048,222.748,69.7632
2.1808,115.631,209.93,70.4041
2.1809,118.011,207.092,78.0945
2.181,143.097,213.043,82.1228
2.1811,197.296,205.17,85.2356
2.1812,210.663,182.465,20.5078
2.1813,204.895,92.6514,35.0647
2.1814,162.781,-41.4734,47.6074
2.1815,42.7551,-173.676,70.4956
2.1816,-86.5173,-240.051,44.4031
2.1817,-187.5,-261.566,34.0576
2.1818,-257.446,-260.559,44.9524
2.1819,-277.863,-244.995,62.2559
2.182,-227.325,-214.417,93.0176
2.1821,-139.252,-152.435,102.448
2.1822,-36.0718,-95.5811,101.807
2.1823,78.2776,-94.4824,96.4966
2.1824,188.141,-141.541,98.3276
2.1825,249.756,-192.078,101.532
2.1826,259.644,-241.882,104.828
2.1827,235.382,-276.672,104.095
2.1828,199.036,-296.265,91.4612
2.1829,155.914,-285.004,67.749
2.183,120.575,-238.678,56.8542
2.1831,93.8416,-172.119,44.8608
2.1832,86.3342,-113.434,41.4734
2.1833,103.912,-91.6443,46.875
2.1834,154.816,-113.068,63.7207
2.1835,222.29,-138.245,87.4329
2.1836,277.039,-156.647,101.074
2.1837,318.42,-179.718,107.3
2.1838,342.041,-185.669,109.863
2.1839,341.675,-161.957,96.4966
2.184,320.068,-110.138,80.4749
2.1841,281.982,-45.0439,64.4531
2.1842,236.023,7.41577,57.312
2.1843,197.113,35.1563,50.9033
2.1844,178.802,43.7622,64.0869
2.1845,169.647,39.093,73.5168
2.1846,169.647,24.4446,81.7566
2.1847,182.465,9.61304,92.2852
2.1848,200.592,0.915527,103.729
2.1849,218.719,14.3738,99.5178
2.185,230.438,49.7131,80.3833
2.1851,233.185,91.0034,70.3125
2.1852,211.945,120.667,55.8472
2.1853,176.605,135.681,35.4309
2.1854,132.843,132.751,24.7192
2.1855,91.0034,110.779,23.6206
2.1856,45.0439,84.5032,28.1067
2.1857,13.6414,62.8967,32.0435
2.1858,7.78198,51.178,36.8042
2.1859,20.9656,53.009,36.8042
2.186,54.5654,60.6079,45.2271
2.1861,116.18,49.7131,106.934
2.1862,119.843,8.14819,117.004
2.1863,42.2974,-72.1436,123.138
2.1864,-68.2983,-172.577,90.3625
2.1865,-162.598,-290.405,84.4116
2.1866,-241.791,-382.507,76.4465
2.1867,-268.707,-448.425,97.5037
2.1868,-246.368,-467.926,125.793
2.1869,-187.134,-435.425,142.181
2.187,-86.5173,-373.718,141.541
2.1871,23.8953,-312.561,135.132
2.1872,129.364,-265.137,141.083
2.1873,204.163,-235.016,134.583
2.1874,256.622,-240.967,135.223
2.1875,282.715,-276.764,129.364
2.1876,278.32,-333.069,114.166
2.1877,262.848,-372.894,104.004
2.1878,258.82,-382.782,89.5386
2.1879,259.552,-366.486,83.8623
2.188,269.989,-323.364,81.2073
2.1881,283.813,-269.714,70.4041
2.1882,317.139,-221.1,79.1931
2.1883,345.245,-174.133,68.6646
2.1884,355.957,-147.4,75.8057
2.1885,370.697,-150.879,94.1162
2.1886,387.36,-162.14,110.87
2.1887,407.043,-164.246,124.695
2.1888,420.044,-163.147,125.702
2.1889,429.657,-142.456,125.244
2.189,432.037,-93.0176,101.715
2.1891,424.805,-43.2129,99.0601
2.1892,419.495,9.06372,96.3135
2.1893,397.888,48.0652,98.3276
2.1894,359.894,79.1931,102.722
2.1895,324.921,93.2922,102.905
2.1896,298.553,95.2148,111.053
2.1897,290.497,97.9614,123.596
2.1898,293.793,108.765,135.04
2.1899,307.709,121.765,129.547
2.19,321.533,146.576,106.934
2.1901,323.914,171.844,86.3342
2.1902,318.878,190.796,86.5173
2.1903,301.666,206.818,86.2427
2.1904,269.623,227.783,81.9397
2.1905,230.804,239.227,73.1506
2.1906,200.592,245.636,80.5664
2.1907,183.197,244.904,89.6301
2.1908,179.443,251.587,97.6868
2.1909,192.444,259.46,100.891
2.191,217.804,254.608,103.638
2.1911,271.179,235.474,73.1506
2.1912,288.94,186.31,52.5513
2.1913,213.043,45.3186,54.3823
2.1914,69.3054,-138.977,67.9321
2.1915,-62.9883,-236.389,43.0298
2.1916,-165.619,-257.355,23.8953
2.1917,-242.065,-220.093,30.304
2.1918,-263.672,-186.127,51.6357
2.1919,-244.537,-172.577,75.3479
2.192,-174.225,-155.457,90.1794
2.1921,-69.0308,-123.23,83.8623
2.1922,31.9519,-110.87,93.1091
2.1923,116.272,-146.21,103.821
2.1924,191.803,-199.951,109.589
2.1925,230.621,-237.946,116.638
2.1926,217.712,-262.939,108.49
2.1927,183.38,-271.82,85.4187
2.1928,154.175,-267.792,65.5518
2.1929,137.604,-242.065,60.6079
2.193,118.927,-190.704,57.0374
2.1931,105.469,-129.456,48.6145
2.1932,110.321,-97.0459,47.5159
2.1933,134.125,-114.258,62.1643
2.1934,168.915,-155.365,76.1719
2.1935,214.508,-183.655,97.229
2.1936,258.82,-189.697,96.5881
2.1937,292.786,-186.676,91.095
2.1938,321.991,-173.401,87.8906
2.1939,337.189,-133.942,81.665
2.194,323.364,-70.4041,76.4465
2.1941,286.285,-9.52148,73.4253
2.1942,248.108,25.177,71.8689
2.1943,207.642,26.6418,63.9954
2.1944,170.013,14.0076,59.3262
2.1945,147.675,5.58472,61.5234
2.1946,152.527,-4.94385,77.4536
2.1947,169.281,-8.23975,91.5527
2.1948,198.669,7.87354,102.631
2.1949,231.079,44.9524,92.7429
2.195,259.644,92.1021,72.7844
2.1951,257.08,120.941,57.312
2.1952,226.044,115.814,51.0864
2.1953,174.5,116.73,47.5159
2.1954,125.336,106.201,35.614
2.1955,62.439,87.0667,26.0925
2.1956,12.7258,72.7844,26.001
2.1957,-7.78198,62.439,33.1421
2.1958,-0.366211,64.8193,38.9099
2.1959,34.0576,85.4187,31.4026
2.196,85.8765,105.652,30.9448
2.1961,164.612,94.6655,88.5315
2.1962,182.281,43.8538,103.455
2.1963,114.349,-63.5376,121.033
2.1964,-35.5225,-197.205,87.4329
2.1965,-195.831,-352.386,80.1086
2.1966,-298.004,-463.257,70.4041
2.1967,-336.182,-503.723,80.8411
2.1968,-305.969,-475.891,113.8
2.1969,-226.227,-401.642,141.357
2.197,-106.201,-312.653,148.132
2.1971,31.4026,-245.544,135.864
2.1972,159.576,-207.367,134.308
2.1973,247.467,-209.564,133.392
2.1974,302.032,-253.235,139.893
2.1975,323.914,-330.231,144.836
2.1976,295.074,-385.712,126.434
2.1977,255.89,-408.875,108.673
2.1978,222.015,-388.092,86.1511
2.1979,212.585,-353.21,72.6013
2.198,225.952,-298.187,62.3474
2.1981,263.489,-251.404,66.5588
2.1982,315.857,-197.754,69.8547
2.1983,360.992,-149.414,76.0803
2.1984,384.338,-143.829,84.5032
2.1985,399.536,-166.534,110.504
2.1986,406.036,-183.746,115.997
2.1987,403.29,-188.416,124.695
2.1988,411.987,-181.549,108.948
2.1989,420.868,-139.526,104.828
2.199,424.438,-81.2988,92.8345
2.1991,424.347,-17.9443,93.6584
2.1992,418.945,44.4946,100.067
2.1993,391.479,78.0945,91.6443
2.1994,361.084,84.5947,101.99
2.1995,327.026,72.6929,102.814
2.1996,302.032,60.4248,122.498
2.1997,288.3,66.8335,126.16
2.1998,292.969,83.4961,136.963
2.1999,305.42,117.554,123.779
2.2,321.259,161.682,101.074
2.2001,331.879,199.127,84.4116
2.2002,327.942,223.755,81.8481
2.2003,312.469,231.903,91.4612
2.2004,275.482,234.467,86.3342
2.2005,226.41,223.389,77.9114
2.2006,173.218,212.952,72.1436
2.2007,130.829,203.247,76.4465
2.2008,102.173,207.275,83.8623
2.2009,120.117,211.761,79.01
2.201,153.168,220.551,65.5518
2.2011,200.409,226.959,59.0515
2.2012,225.037,201.508,11.6272
2.2013,226.868,105.652,43.3044
2.2014,167.358,-50.9033,57.4036
2.2015,6.50024,-221.832,60.5164
2.2016,-146.027,-313.843,35.5225
2.2017,-240.143,-322.449,23.1628
2.2018,-286.285,-275.391,53.3752
2.2019,-275.94,-204.895,75.8057
2.202,-209.93,-151.52,99.7925
2.2021,-105.469,-105.103,99.884
2.2022,6.22559,-67.3828,83.6792
2.2023,116.18,-84.5032,83.4045
2.2024,210.663,-149.048,101.257
2.2025,251.312,-220.184,115.448
2.2026,245.911,-279.785,120.3
2.2027,212.769,-311.737,108.307
2.2028,164.063,-301.483,75.7141
2.2029,115.997,-270.538,49.4385
2.203,91.6443,-213.318,46.3257
2.2031,84.2285,-147.583,46.6919
2.2032,95.7642,-94.574,48.6145
2.2033,132.202,-72.5098,53.2837
2.2034,188.141,-105.652,67.5659
2.2035,245.087,-153.076,93.2007
2.2036,282.715,-188.965,108.215
2.2037,307.8,-209.106,111.328
2.2038,317.871,-200.5,99.4263
2.2039,311.646,-154.907,82.2144
2.204,298.92,-96.405,65.6433
2.2041,273.926,-23.6206,57.8613
2.2042,239.868,33.8745,58.5022
2.2043,207.733,59.5093,70.2209
2.2044,182.739,51.178,69.0308
2.2045,167.45,25.4517,73.4253
2.2046,164.978,-3.57056,80.8411
2.2047,169.922,-31.311,97.1375
2.2048,188.507,-19.5007,97.8699
2.2049,218.353,19.3176,96.9543
2.205,242.615,71.5942,85.2356
2.2051,246.735,118.195,57.4951
2.2052,224.945,143.097,34.5154
2.2053,182.19,143.463,24.4446
2.2054,134.399,124.329,34.79
2.2055,85.144,90.7288,35.7056
2.2056,29.48,69.2139,37.5366
2.2057,-3.38745,51.7273,26.2756
2.2058,-14.2822,44.4946,27.9236
2.2059,0.549316,46.051,30.1208
2.206,38.5437,57.7698,33.9661
2.2061,97.9614,58.7769,71.9604
2.2062,142.273,22.4304,102.356
2.2063,91.2781,-46.6003,106.842
2.2064,-30.5786,-160.034,96.5881
2.2065,-154.724,-295.807,76.1719
2.2066,-250.854,-409.241,73.1506
2.2067,-292.145,-483.765,80.2002
2.2068,-270.447,-501.617,114.899
2.2069,-203.979,-453.735,147.217
2.207,-110.138,-364.471,150.604
2.2071,10.0708,-283.356,142.822
2.2072,131.378,-219.177,130.737
2.2073,220.276,-199.31,128.265
2.2074,273.285,-220.734,130.096
2.2075,296.539,-282.99,134.125
2.2076,292.877,-354.218,125.977
2.2077,267.426,-394.684,104.095
2.2078,246.185,-404.48,92.8345
2.2079,230.988,-376.282,78.5522
2.208,234.741,-324.005,69.4885
2.2081,258.453,-264.404,69.7632
2.2082,295.898,-208.191,63.8123
2.2083,347.076,-162.323,71.5942
2.2084,380.493,-129.089,80.3833
2.2085,400.909,-138.977,103.088
2.2086,416.016,-163.422,119.476
2.2087,426.544,-179.626,124.146
2.2088,423.615,-182.922,118.744
2.2089,423.798,-159.393,114.807
2.209,415.192,-107.574,98.1445
2.2091,405.304,-45.3186,93.8416
2.2092,398.621,17.9443,83.0383
2.2093,391.113,71.0449,89.5386
2.2094,368.591,97.229,95.3064
2.2095,335.175,98.9685,111.145
2.2096,313.477,94.7571,116.821
2.2097,299.377,86.6089,127.258
2.2098,301.575,86.3342,135.132
2.2099,307.251,105.103,130.554
2.21,314.667,137.054,108.765
2.2101,319.519,175.232,79.6509
2.2102,316.864,206.635,76.5381
2.2103,305.511,226.41,85.6934
2.2104,273.834,235.107,80.0171
2.2105,229.431,239.777,77.4536
2.2106,191.528,242.523,70.1294
2.2107,161.041,233.551,79.1931
2.2108,150.787,230.621,91.4612
2.2109,169.098,239.96,98.3276
2.211,201.691,247.742,97.8699
2.2111,263.855,244.537,68.3899
2.2112,320.068,196.838,65.5518
2.2113,240.143,55.481,42.3889
2.2114,105.743,-137.054,62.3474
2.2115,-25.7263,-219.543,20.4163
2.2116,-150.513,-259.094,28.0151
2.2117,-257.08,-249.847,29.48
2.2118,-289.124,-212.677,63.9954
2.2119,-263.58,-184.845,83.0383
2.212,-208.008,-147.308,89.9963
2.2121,-93.3838,-116.364,90.271
2.2122,15.7471,-105.652,89.1724
2.2123,122.681,-143.372,96.6797
2.2124,206.451,-183.472,106.11
2.2125,248.749,-216.797,127.167
2.2126,238.22,-262.39,117.279
2.2127,194,-288.391,101.166
2.2128,161.316,-289.307,68.8477
2.2129,131.378,-261.108,60.791
2.213,104.828,-200.684,58.3191
2.2131,93.2007,-136.139,50.5371
2.2132,98.5107,-97.8699,48.7976
2.2133,128.357,-99.2432,57.7698
2.2134,179.077,-133.667,76.0803
2.2135,231.354,-166.077,90.4541
2.2136,278.87,-193.359,99.884
2.2137,315.399,-196.747,98.7854
2.2138,330.231,-176.147,95.9473
2.2139,329.956,-133.85,83.1299
2.214,307.434,-72.876,63.8123
2.2141,264.954,-14.3738,62.0728
2.2142,233.185,19.3176,63.1714
2.2143,203.339,33.8745,60.6995
2.2144,174.866,25.4517,72.052
2.2145,162.781,10.2539,70.0378
2.2146,167.084,-5.58472,83.7708
2.2147,186.127,-8.42285,96.3135
2.2148,205.811,3.66211,106.476
2.2149,231.903,36.1633,95.2148
2.215,251.678,83.7708,70.4041
2.2151,243.256,113.159,55.5725
2.2152,205.994,120.575,47.2412
2.2153,161.957,125.244,40.1917
2.2154,120.85,112.701,31.311
2.2155,65.3687,87.9822,29.5715
2.2156,23.8037,68.8477,32.5012
2.2157,4.66919,58.5022,34.5154
2.2158,7.41577,62.2559,34.0576
2.2159,35.7971,82.6721,37.1704
2.216,89.0808,103.271,43.2129
2.2161,167.816,100.983,102.356
2.2162,198.853,70.1294,112.152
2.2163,140.9,-21.8811,113.708
2.2164,-9.61304,-168.823,85.5103
2.2165,-173.584,-345.337,72.7844
2.2166,-268.524,-480.56,70.1294
2.2167,-308.075,-511.688,73.7915
2.2168,-286.835,-480.103,123.596
2.2169,-225.22,-413.452,154.724
2.217,-126.068,-334.076,161.865
2.2171,1.37329,-250.946,136.597
2.2172,127.533,-203.705,133.484
2.2173,218.353,-194.092,127.258
2.2174,281.708,-244.08,141.632
2.2175,320.16,-324.921,149.231
2.2176,313.66,-390.656,142.181
2.2177,287.75,-408.325,116.547
2.2178,248.383,-400.177,92.5598
2.2179,230.438,-369.598,75.0732
2.218,235.199,-310.913,67.3828
2.2181,267.792,-252.319,68.0237
2.2182,303.314,-184.845,60.1501
2.2183,340.576,-131.836,66.1926
2.2184,366.119,-129.73,82.3975
2.2185,380.585,-156.372,111.328
2.2186,398.621,-183.563,123.138
2.2187,403.473,-197.662,120.758
2.2188,420.135,-190.063,110.504
2.2189,434.692,-156.464,104.187
2.219,437.164,-102.905,89.2639
2.2191,435.059,-29.48,92.1936
2.2192,418.945,47.8821,91.5527
2.2193,384.155,87.4329,83.4961
2.2194,347.809,96.6797,94.7571
2.2195,313.843,85.4187,98.6023
2.2196,290.039,68.9392,120.117
2.2197,289.215,71.3196,134.949
2.2198,301.3,82.3059,142.548
2.2199,314.209,106.11,138.153
2.22,325.562,150.879,101.99
2.2201,339.203,195.007,86.3342
2.2202,334.076,220.093,76.5381
2.2203,311.462,230.804,94.8486
2.2204,275.024,232.91,91.1865
2.2205,223.297,227.692,85.2356
2.2206,171.844,222.473,67.4744
2.2207,135.59,214.508,68.8477
2.2208,126.068,217.255,91.095
2.2209,154.907,239.044,94.1162
2.221,221.008,272.919,107.025
2.2211,287.384,290.771,85.7849
2.2212,360.718,267.792,62.2559
2.2213,351.288,168.274,49.7131
2.2214,218.628,-49.4385,61.5234
2.2215,-17.395,-256.439,43.1213
2.2216,-198.761,-375.549,25.0854
2.2217,-307.892,-351.105,19.2261
2.2218,-351.196,-237.854,46.7834
2.2219,-308.99,-143.097,79.01
2.222,-227.692,-102.905,113.617
2.2221,-107.391,-92.1936,101.074
2.2222,31.1279,-84.3201,80.2917
2.2223,162.14,-102.081,75.7141
2.2224,235.748,-164.429,103.088
2.2225,274.841,-234.467,137.787
2.2226,260.834,-303.406,136.597
2.2227,204.895,-323.09,122.406
2.2228,143.829,-298.553,71.5942
2.2229,92.7429,-263.58,47.8821
2.223,81.1157,-208.74,39.2761
2.2231,83.9539,-137.97,41.3818
2.2232,102.448,-67.9321,45.6848
2.2233,135.864,-44.4946,49.6216
2.2234,188.599,-97.6868,71.4111
2.2235,239.136,-172.577,97.0459
2.2236,278.32,-229.706,118.927
2.2237,305.786,-231.079,105.103
2.2238,314.026,-200.317,94.2078
2.2239,313.477,-146.851,72.9675
2.224,302.399,-85.8765,53.7415
2.2241,279.877,-9.97925,53.9246
2.2242,250.397,54.3823,62.5305
2.2243,212.494,79.01,68.8477
2.2244,178.528,50.4456,74.8901
2.2245,160.126,0.915527,69.0308
2.2246,152.252,-32.7759,73.1506
2.2247,164.246,-41.748,90.5457
2.2248,192.444,-22.7051,108.49
2.2249,222.931,20.2332,115.173
2.225,244.904,78.3691,91.095
2.2251,252.96,133.759,50.9949
2.2252,229.614,155.182,21.5149
2.2253,181.366,144.104,24.1699
2.2254,129.639,110.87,45.1355
2.2255,80.2917,81.3904,48.5229
2.2256,31.0364,63.0798,34.3323
2.2257,-6.40869,52.2766,25.5432
2.2258,-21.5149,44.4031,28.4729
2.2259,-0.915527,52.7344,36.6211
2.226,52.4597,85.6018,39.917
2.2261,122.406,109.863,64.6362
2.2262,177.155,88.623,71.228
2.2263,167.084,15.4724,97.5037
2.2264,78.9185,-112.152,98.9685
2.2265,-73.4253,-298.92,91.9189
2.2266,-236.115,-468.384,71.5942
2.2267,-309.357,-570.923,66.8335
2.2268,-302.49,-573.029,98.2361
2.2269,-246.277,-484.406,140.625
2.227,-152.161,-348.358,159.485
2.2271,-38.3606,-239.502,149.78
2.2272,92.1021,-170.837,129.089
2.2273,202.148,-151.154,106.476
2.2274,283.905,-189.697,112.244
2.2275,326.019,-279.419,127.991
2.2276,350.189,-367.95,131.195
2.2277,327.484,-446.136,138.062
2.2278,284.912,-451.63,110.87
2.2279,241.516,-397.888,76.8127
2.228,222.29,-323.09,61.0657
2.2281,228.79,-248.84,52.002
2.2282,263.123,-181.549,49.8962
2.2283,317.322,-123.962,56.488
2.2284,365.936,-93.1091,74.5239
2.2285,395.599,-117.92,99.884
2.2286,415.375,-163.147,122.864
2.2287,419.952,-206.36,126.343
2.2288,430.481,-213.318,125.153
2.2289,441.01,-180.542,108.032
2.229,438.995,-123.779,89.3555
2.2291,433.594,-47.1497,83.8623
2.2292,422.607,36.438,86.6089
2.2293,397.98,103.546,90.271
2.2294,352.02,128.815,93.4753
2.2295,316.772,118.469,106.476
2.2296,285.37,82.489,111.603
2.2297,270.081,59.0515,124.786
2.2298,275.665,57.4951,138.153
2.2299,299.286,85.5103,137.054
2.23,319.885,129.364,116.547
2.2301,338.47,183.563,89.447
2.2302,344.33,227.325,75.3479
2.2303,327.576,254.333,78.6438
2.2304,292.969,262.665,79.4678
2.2305,246.735,257.629,86.2427
2.2306,200.684,243.713,81.5735
2.2307,166.626,231.354,79.1931
2.2308,147.308,229.706,84.3201
2.2309,156.006,224.304,103.546
2.231,194.183,223.755,110.962
2.2311,260.101,229.34,92.0105
2.2312,305.695,228.882,28.5645
2.2313,269.806,131.195,26.7334
2.2314,192.535,-36.7126,61.9812
2.2315,50.6287,-163.422,50.7202
2.2316,-104.279,-251.221,34.5154
2.2317,-241.425,-290.314,25.3601
2.2318,-327.118,-285.004,46.6003
2.2319,-330.414,-247.375,59.0515
2.232,-258.362,-195.923,92.926
2.2321,-144.379,-129.547,110.687
2.2322,-21.8811,-76.5381,103.18
2.2323,114.349,-93.0176,104.279
2.2324,220.367,-143.188,106.293
2.2325,276.764,-186.676,111.877
2.2326,278.046,-245.361,117.188
2.2327,239.044,-296.631,116.913
2.2328,191.986,-309.906,86.9751
2.2329,138.885,-292.511,60.6079
2.233,97.229,-234.558,50.6287
2.2331,68.0237,-151.611,34.6069
2.2332,66.5588,-90.8203,31.311
2.2333,97.229,-78.8269,42.3889
2.2334,159.302,-108.856,62.8967
2.2335,225.22,-138.977,79.834
2.2336,288.116,-172.028,102.081
2.2337,330.505,-194.458,106.567
2.2338,345.612,-197.113,108.582
2.2339,345.978,-164.886,91.9189
2.234,319.519,-100.433,71.6858
2.2341,270.996,-32.135,55.2979
2.2342,230.713,15.4724,47.5159
2.2343,204.346,45.6848,59.1431
2.2344,175.507,48.5229,67.0166
2.2345,159.393,34.5154,78.5522
2.2346,161.133,14.0991,83.5876
2.2347,169.922,-6.22559,100.25
2.2348,185.944,-18.5852,106.476
2.2349,214.966,11.9934,100.891
2.235,240.143,57.0374,85.968
2.2351,242.798,102.997,64.1785
2.2352,219.086,130.646,43.7622
2.2353,183.746,142.456,27.0996
2.2354,139.069,130.92,21.2402
2.2355,83.8623,109.863,30.2124
2.2356,40.1001,79.9255,32.8674
2.2357,9.15527,60.791,33.8745
2.2358,-2.38037,63.6292,26.4587
2.2359,26.5503,84.3201,36.6211
2.236,82.8552,116.913,35.5225
2.2361,162.872,110.504,109.68
2.2362,192.261,71.7773,112.061
2.2363,135.773,-22.7966,111.603
2.2364,2.10571,-159.21,75.3479
2.2365,-139.801,-311.188,74.707
2.2366,-238.678,-419.861,71.3196
2.2367,-288.116,-475.708,91.095
2.2368,-278.503,-478.088,113.434
2.2369,-221.191,-438.721,138.336
2.237,-124.237,-376.923,146.393
2.2371,-7.23267,-308.624,138.702
2.2372,111.328,-235.474,136.688
2.2373,200.867,-198.303,136.505
2.2374,264.496,-217.163,137.054
2.2375,295.715,-276.581,129.639
2.2376,304.23,-335.632,122.681
2.2377,284.18,-387.268,99.7009
2.2378,262.482,-400.452,85.968
2.2379,255.798,-383.789,76.1719
2.238,261.383,-336.09,75.0732
2.2381,274.2,-262.848,66.925
2.2382,294.8,-192.261,60.3333
2.2383,321.899,-150.421,57.8613
2.2384,342.133,-136.78,71.1365
2.2385,360.718,-150.055,92.3767
2.2386,390.747,-168.457,111.694
2.2387,410.614,-168.274,121.124
2.2388,425.171,-161.591,118.195
2.2389,445.496,-143.463,112.793
2.239,451.08,-104.462,99.1516
2.2391,440.643,-42.4805,94.9402
2.2392,425.537,11.7188,93.8416
2.2393,388.458,55.2063,94.7571
2.2394,348.541,85.4187,89.7217
2.2395,309.357,92.6514,90.6372
2.2396,294.708,104.462,101.99
2.2397,279.877,95.3979,126.251
2.2398,282.898,97.4121,137.878
2.2399,301.941,115.997,128.082
2.24,318.695,141.083,104.645
2.2401,333.069,174.133,84.2285
2.2402,333.069,198.669,77.5452
2.2403,313.843,213.501,84.6863
2.2404,277.863,229.248,76.9043
2.2405,234.375,236.755,70.1294
2.2406,191.803,235.291,60.6995
2.2407,156.006,229.248,61.5234
2.2408,136.322,228.699,77.6367
2.2409,147.4,239.044,91.6443
2.241,191.62,260.651,93.4753
2.2411,259.918,277.222,69.397
2.2412,346.619,258.453,60.6079
2.2413,337.83,152.893,40.4663
2.2414,198.395,-72.6013,55.2063
2.2415,-14.6484,-251.129,19.6838
2.2416,-162.323,-344.513,16.571
2.2417,-267.7,-305.695,15.2893
2.2418,-318.695,-213.043,48.9807
2.2419,-292.511,-144.562,91.4612
2.242,-238.129,-126.16,110.596
2.2421,-123.962,-100.067,99.5178
2.2422,1.09863,-89.5386,71.7773
2.2423,127.35,-117.737,85.3271
2.2424,210.022,-181.732,105.194
2.2425,267.609,-240.601,133.85
2.2426,266.327,-291.046,129.73
2.2427,221.008,-293.701,119.293
2.2428,160.95,-274.658,70.1294
2.2429,113.617,-255.249,36.0718
2.243,95.7642,-213.593,38.7268
2.2431,88.1653,-144.012,42.7551
2.2432,90.9119,-80.0171,46.5088
2.2433,119.751,-62.7136,42.9382
2.2434,168.915,-114.441,71.1365
2.2435,214.05,-174.774,93.3838
2.2436,266.144,-216.797,109.222
2.2437,309.998,-213.409,103.363
2.2438,330.139,-187.683,94.0247
2.2439,333.527,-144.653,74.6155
2.244,325.012,-83.9539,64.5447
2.2441,289.856,-4.21143,59.1431
2.2442,242.706,49.8962,66.1926
2.2443,196.564,59.1431,66.7419
2.2444,165.344,32.2266,65.918
2.2445,145.477,-8.97217,64.27
2.2446,143.097,-24.0784,71.9604
2.2447,165.436,-32.5928,94.1162
2.2448,194.55,-10.3455,111.42
2.2449,231.812,30.3955,112.701
2.245,255.157,81.2988,84.4116
2.2451,259.277,130.554,49.8962
2.2452,230.164,147.125,27.0996
2.2453,175.964,130.92,32.8674
2.2454,125.244,108.49,41.1987
2.2455,74.0662,84.6863,37.6282
2.2456,23.4375,65.7349,25.8179
2.2457,-9.70459,53.4668,25.4517
2.2458,-10.5286,48.4314,34.5154
2.2459,13.0005,63.3545,36.3464
2.246,59.967,93.0176,29.0222
2.2461,123.596,104.919,56.8542
2.2462,172.577,78.0945,85.4187
2.2463,165.71,6.31714,114.441
2.2464,66.2842,-115.814,101.074
2.2465,-94.2078,-294.708,87.8906
2.2466,-245.27,-464.722,70.6787
2.2467,-304.138,-561.676,71.8689
2.2468,-295.898,-555.634,101.99
2.2469,-245.544,-463.074,143.005
2.247,-149.963,-343.231,157.288
2.2471,-33.1421,-248.291,145.935
2.2472,96.4966,-179.901,130.28
2.2473,197.113,-160.858,114.441
2.2474,274.75,-199.402,125.244
2.2475,316.589,-291.138,138.062
2.2476,333.527,-390.106,147.858
2.2477,318.878,-444.672,133.209
2.2478,279.419,-433.685,101.44
2.2479,247.559,-383.606,77.7283
2.248,234.192,-317.047,63.2629
2.2481,245.819,-254.059,51.178
