DynoWare,Version 2.5.1.2
Path:,C:\Users\Administrator\Desktop\20180315\
Filename:,6-n6000f900ap3ae25.dwd
Config ID:,6-n6000f900ap3ae25.cfg
Setup ID:,0
Manipulated:,0
Filename 1:, 
Filename 2:, 
Date:, 
Time:, 
Sampling rate [Hz]:,10000
Measuring time [s]:,50
Delay time [s]:,0
Cycle time [s]:,0
Cycles:,1
Samples per channel:,500001
Cycle interval:,0
Cycle No:,1
Time,Fx,Fy,Fz
3.1706,358.978,-33.4167,94.9402
3.1707,354.126,16.3879,98.877
3.1708,339.661,49.8962,99.7925
3.1709,313.934,64.9109,102.539
3.171,291.595,64.5447,106.934
3.1711,272.095,62.2559,120.392
3.1712,264.587,62.6221,133.667
3.1713,259.277,73.5168,131.561
3.1714,268.982,93.2007,123.047
3.1715,280.334,132.843,99.3347
3.1716,286.011,159.76,90.6372
3.1717,280.151,173.676,89.3555
3.1718,261.658,184.662,91.095
3.1719,238.861,194.458,85.4187
3.172,201.965,197.479,83.2214
3.1721,167.542,198.303,82.3059
3.1722,145.844,192.719,86.5173
3.1723,139.984,190.155,92.6514
3.1724,135.315,183.014,99.7925
3.1725,145.752,177.521,80.9326
3.1726,166.809,166.077,60.5164
3.1727,168.182,131.47,18.7683
3.1728,141.083,44.1284,28.656
3.1729,80.658,-79.01,49.1638
3.173,-23.6206,-183.197,53.6499
3.1731,-123.871,-226.318,37.9028
3.1732,-188.599,-218.262,38.8184
3.1733,-231.72,-189.88,46.3257
3.1734,-227.783,-162.964,64.27
3.1735,-166.718,-120.941,72.1436
3.1736,-75.8057,-74.1577,78.186
3.1737,8.60596,-46.6003,66.8335
3.1738,93.6584,-73.5168,78.6438
3.1739,170.929,-131.836,86.2427
3.174,207.733,-187.225,92.6514
3.1741,208.008,-222.565,95.8557
3.1742,172.577,-242.798,91.5527
3.1743,126.709,-236.755,74.4324
3.1744,87.2498,-212.585,60.5164
3.1745,50.0793,-171.844,67.749
3.1746,41.2903,-113.983,52.5513
3.1747,50.9949,-76.9043,49.1638
3.1748,85.6018,-80.0171,61.9812
3.1749,133.392,-110.87,77.3621
3.175,182.281,-142.181,97.6868
3.1751,220.825,-156.83,102.905
3.1752,249.939,-166.901,103.455
3.1753,266.693,-163.513,93.75
3.1754,266.968,-135.223,86.6089
3.1755,251.221,-82.9468,70.4041
3.1756,221.1,-26.4587,68.0237
3.1757,183.838,13.1836,63.9954
3.1758,146.027,28.0151,63.7207
3.1759,123.138,20.1416,64.8193
3.176,116.18,7.41577,66.2842
3.1761,121.948,-8.14819,77.0874
3.1762,144.379,-19.6838,85.144
3.1763,171.661,-16.2048,87.1582
3.1764,191.254,13.916,74.8901
3.1765,199.31,54.0161,55.8472
3.1766,189.148,88.2568,43.5791
3.1767,161.224,102.631,33.8745
3.1768,130.646,106.201,23.5291
3.1769,88.2568,91.1865,32.4097
3.177,51.8188,72.6013,26.001
3.1771,13.4583,50.8118,21.8811
3.1772,-3.75366,33.6914,23.9868
3.1773,-1.7395,24.1699,28.656
3.1774,13.092,28.1067,32.5012
3.1775,37.9944,42.7551,34.3323
3.1776,100.067,48.4314,85.6934
3.1777,121.674,15.8386,101.074
3.1778,36.1633,-71.5027,106.75
3.1779,-89.7217,-185.486,81.5735
3.178,-198.853,-305.42,73.8831
3.1781,-264.862,-386.536,73.1506
3.1782,-272.003,-418.854,93.3838
3.1783,-232.178,-409.515,129.639
3.1784,-165.344,-361.816,153.625
3.1785,-73.3337,-293.427,138.153
3.1786,37.1704,-235.474,132.751
3.1787,130.371,-198.669,119.659
3.1788,193.268,-192.169,127.533
3.1789,230.438,-216.248,120.209
3.179,240.051,-260.101,128.632
3.1791,224.487,-308.258,117.554
3.1792,202.698,-341.766,111.42
3.1793,192.261,-344.238,89.0808
3.1794,196.381,-327.484,85.0525
3.1795,206.268,-280.06,79.1931
3.1796,232.178,-220.825,78.6438
3.1797,270.081,-170.929,74.0662
3.1798,302.399,-137.97,81.5735
3.1799,316.864,-131.653,89.1724
3.18,330.872,-150.421,106.567
3.1801,342.316,-166.626,114.166
3.1802,345.703,-165.71,115.173
3.1803,359.344,-160.217,112.885
3.1804,362.274,-136.78,108.032
3.1805,359.894,-90.3625,98.877
3.1806,352.844,-32.8674,92.7429
3.1807,346.069,16.7542,94.8486
3.1808,341.034,50.6287,103.18
3.1809,316.406,60.2417,106.293
3.181,287.201,61.7981,108.49
3.1811,270.355,51.4526,130.737
3.1812,259.735,63.7207,135.132
3.1813,250.946,71.9604,133.392
3.1814,265.503,93.3838,118.561
3.1815,280.334,127.441,96.8628
3.1816,282.166,158.02,84.4116
3.1817,275.482,171.387,84.8694
3.1818,257.629,178.802,85.5103
3.1819,234.1,185.486,81.665
3.182,201.141,191.711,72.6013
3.1821,171.021,189.789,76.0803
3.1822,145.752,186.218,84.4116
3.1823,135.406,182.556,83.2214
3.1824,137.238,178.253,78.0945
3.1825,144.562,171.936,63.9954
3.1826,154.266,155.823,32.4097
3.1827,159.119,114.624,9.06372
3.1828,146.759,28.1067,33.5083
3.1829,88.7146,-79.1016,54.2908
3.183,-12.4512,-164.337,57.4036
3.1831,-116.547,-205.536,37.9944
3.1832,-193.634,-211.395,37.9028
3.1833,-239.502,-195.282,41.8396
3.1834,-229.614,-168.732,63.8123
3.1835,-169.922,-122.498,74.4324
3.1836,-84.6863,-71.6858,77.9114
3.1837,5.21851,-48.4314,73.9746
3.1838,92.5598,-73.2422,80.2002
3.1839,169.464,-125.244,82.9468
3.184,207.916,-175.598,89.2639
3.1841,208.099,-219.36,90.5457
3.1842,174.5,-245.728,91.0034
3.1843,129.547,-239.136,70.0378
3.1844,90.6372,-209.473,61.0657
3.1845,47.4243,-164.429,67.5659
3.1846,34.6985,-114.258,55.3894
3.1847,43.8538,-82.3059,50.2625
3.1848,81.9397,-88.3484,62.3474
3.1849,135.04,-109.497,71.228
3.185,183.929,-134.125,92.3767
3.1851,226.501,-151.337,101.624
3.1852,252.045,-165.161,104.645
3.1853,263.031,-164.063,94.0247
3.1854,262.756,-136.597,84.0454
3.1855,246.094,-84.7778,71.5942
3.1856,214.233,-31.6772,66.925
3.1857,178.894,8.69751,57.0374
3.1858,148.865,28.5645,69.0308
3.1859,124.146,22.3389,67.1997
3.186,116.18,11.4441,66.8335
3.1861,126.251,-7.23267,78.6438
3.1862,143.555,-20.05,86.4258
3.1863,167.633,-17.395,86.4258
3.1864,187.958,10.9863,74.9817
3.1865,200.134,51.9104,59.4177
3.1866,191.162,85.0525,46.4172
3.1867,164.063,102.997,35.614
3.1868,126.343,105.286,32.4097
3.1869,89.5386,94.0247,28.9307
3.187,52.5513,72.7844,25.0854
3.1871,16.7542,49.9878,23.3459
3.1872,-0.640869,33.5999,25.9094
3.1873,0.366211,25.3601,29.6631
3.1874,14.9231,31.311,32.0435
3.1875,40.6494,45.2271,35.7056
3.1876,105.835,48.7061,90.0879
3.1877,116.547,17.5781,98.1445
3.1878,25.8179,-75.6226,112.701
3.1879,-97.6868,-187.958,91.6443
3.188,-198.578,-298.828,81.2988
3.1881,-263.306,-373.901,75.9888
3.1882,-268.616,-408.691,96.9543
3.1883,-226.776,-407.867,133.301
3.1884,-161.774,-370.148,155.64
3.1885,-68.9392,-302.948,142.822
3.1886,41.2903,-243.622,137.695
3.1887,132.111,-202.789,134.491
3.1888,192.81,-195.74,130.371
3.1889,226.685,-217.621,126.984
3.189,233.734,-260.834,127.167
3.1891,221.832,-307.251,120.667
3.1892,200.226,-338.562,106.11
3.1893,190.613,-350.739,92.0105
3.1894,203.979,-330.414,85.144
3.1895,220.917,-281.799,82.489
3.1896,243.988,-222.382,78.8269
3.1897,274.75,-171.295,75.1648
3.1898,303.864,-136.963,85.8765
3.1899,318.329,-130.005,91.4612
3.19,334.534,-151.245,113.251
3.1901,343.14,-159.21,112.976
3.1902,348.633,-164.886,122.314
3.1903,360.992,-159.851,120.575
3.1904,366.577,-139.069,117.645
3.1905,363.098,-90.3625,110.046
3.1906,356.964,-35.4309,97.0459
3.1907,351.471,15.9302,93.6584
3.1908,344.33,48.6145,98.1445
3.1909,326.935,61.5234,105.011
3.191,293.06,63.3545,112.518
3.1911,273.56,67.3828,124.512
3.1912,256.714,71.6858,135.315
3.1913,252.228,78.2776,133.759
3.1914,266.327,95.0317,117.371
3.1915,282.349,125.336,104.462
3.1916,289.124,157.196,93.75
3.1917,281.433,173.584,92.926
3.1918,264.954,186.584,90.4541
3.1919,240.509,192.169,85.968
3.192,206.543,199.951,79.1931
3.1921,175.781,202.057,85.5103
3.1922,155.823,199.951,93.6584
3.1923,141.632,196.014,94.0247
3.1924,143.097,192.719,88.3484
3.1925,150.421,184.753,86.7004
3.1926,166.534,165.161,69.6716
3.1927,154.541,131.195,17.1204
3.1928,130.554,44.22,29.9377
3.1929,81.5735,-78.4607,48.1567
3.193,-18.3105,-180.45,60.1501
3.1931,-111.328,-217.804,42.2058
3.1932,-173.492,-205.811,42.2974
3.1933,-222.839,-187.042,52.7344
3.1934,-225.311,-164.246,63.2629
3.1935,-166.809,-126.068,71.1365
3.1936,-78.0029,-79.4678,74.2493
3.1937,0.366211,-45.5933,69.8547
3.1938,84.5947,-69.0308,80.9326
3.1939,162.781,-132.935,90.3625
3.194,208.466,-188.507,93.8416
3.1941,207.275,-221.191,89.2639
3.1942,172.943,-243.073,88.0737
3.1943,129.73,-236.938,71.5027
3.1944,93.4753,-209.656,60.791
3.1945,61.3403,-163.422,67.2913
3.1946,45.5017,-114.349,57.2205
3.1947,51.8188,-80.2917,49.7131
3.1948,81.5735,-83.1299,55.7556
3.1949,132.477,-114.624,75.7141
3.195,184.021,-137.054,95.6726
3.1951,217.346,-149.323,104.828
3.1952,243.622,-159.576,100.708
3.1953,262.207,-158.386,94.9402
3.1954,264.313,-133.942,83.1299
3.1955,252.96,-85.6018,72.4182
3.1956,224.03,-31.1279,66.4673
3.1957,187.408,7.50732,67.749
3.1958,148.956,22.7051,64.5447
3.1959,125.702,16.9373,62.6221
3.196,118.469,8.60596,66.0095
3.1961,128.906,-3.66211,79.6509
3.1962,148.773,-15.2893,89.0808
3.1963,170.013,-15.6555,88.4399
3.1964,189.24,10.7117,73.6084
3.1965,196.655,51.0864,57.2205
3.1966,190.613,85.7849,47.8821
3.1967,163.239,100.525,37.8113
3.1968,124.146,103.546,35.7056
3.1969,89.3555,95.8557,34.6069
3.197,55.0232,76.5381,28.7476
3.1971,20.6909,53.6499,21.698
3.1972,-1.83105,32.7759,24.8108
3.1973,0.457764,25.3601,31.1279
3.1974,16.3879,30.5786,36.2549
3.1975,56.3049,44.9524,62.7136
3.1976,119.11,42.0227,112.244
3.1977,101.44,2.01416,108.215
3.1978,3.93677,-91.3696,113.708
3.1979,-112.152,-202.148,94.6655
3.198,-211.578,-308.716,86.4258
3.1981,-264.587,-379.12,86.2427
3.1982,-263.214,-408.783,113.434
3.1983,-224.67,-401.184,142.09
3.1984,-157.196,-359.07,153.9
3.1985,-55.3894,-301.758,143.921
3.1986,56.488,-253.052,139.709
3.1987,141.815,-215.881,130.463
3.1988,199.402,-207.092,133.301
3.1989,232.544,-228.882,131.104
3.199,235.382,-264.496,113.342
3.1991,217.529,-307.526,121.582
3.1992,195.282,-337.006,110.687
3.1993,183.38,-343.14,94.6655
3.1994,192.81,-318.878,87.616
3.1995,211.67,-278.046,80.0171
3.1996,239.96,-225.403,80.0171
3.1997,275.757,-175.964,77.9114
3.1998,306.152,-149.689,89.7217
3.1999,325.195,-143.829,98.053
3.2,339.935,-152.344,113.159
3.2001,345.337,-157.837,118.011
3.2002,346.71,-159.21,133.118
3.2003,361.816,-152.71,119.659
3.2004,361.45,-132.66,111.053
3.2005,352.295,-89.447,99.7925
3.2006,353.21,-34.79,102.905
3.2007,349.091,12.4512,98.1445
3.2008,332.794,43.8538,104.919
3.2009,318.054,57.7698,106.476
3.201,294.067,59.967,113.525
3.2011,278.778,63.9954,125.793
3.2012,271.82,70.3125,130.371
3.2013,266.327,77.179,131.836
3.2014,273.01,98.4192,116.73
3.2015,280.334,130.28,100.433
3.2016,284.912,158.661,99.6094
3.2017,275.299,175.69,92.2852
3.2018,254.883,185.028,88.3484
3.2019,231.445,187.683,85.5103
3.202,201.324,192.993,82.2144
3.2021,171.57,195.099,87.9822
3.2022,150.421,193.726,92.4683
3.2023,142.731,191.895,92.7429
3.2024,146.759,191.254,83.8623
3.2025,158.203,190.704,83.8623
3.2026,178.528,172.577,72.1436
3.2027,168.64,131.561,22.3389
3.2028,133.118,42.1143,32.6843
3.2029,66.8335,-87.616,49.53
3.203,-42.7551,-197.388,53.4668
3.2031,-136.871,-231.262,38.269
3.2032,-189.148,-208.466,44.0369
3.2033,-231.079,-175.964,54.1077
3.2034,-222.473,-147.766,66.5588
3.2035,-155.365,-114.716,70.1294
3.2036,-66.6504,-73.9746,72.1436
3.2037,17.1204,-48.7061,64.27
3.2038,99.0601,-74.2493,73.9746
3.2039,173.492,-139.069,90.9119
3.204,204.895,-192.902,94.8486
3.2041,199.219,-226.41,91.1865
3.2042,160.4,-240.967,88.3484
3.2043,117.462,-231.445,71.4111
3.2044,81.665,-205.444,60.4248
3.2045,53.9246,-163.147,55.3894
3.2046,45.9595,-110.779,54.7485
3.2047,51.5442,-73.5168,54.7485
3.2048,87.9822,-83.6792,59.8755
3.2049,140.076,-119.934,78.6438
3.205,188.049,-146.301,98.3276
3.2051,224.304,-160.767,107.758
3.2052,250.214,-167.725,100.983
3.2053,265.686,-160.492,93.2007
3.2054,264.13,-132.111,81.8481
3.2055,247.192,-80.4749,68.6646
3.2056,217.529,-21.2402,67.749
3.2057,180.542,17.2119,70.6787
3.2058,138.611,26.6418,68.2068
3.2059,115.082,15.7471,60.9741
3.206,110.962,0.274658,65.0024
3.2061,121.765,-8.78906,75.9888
3.2062,147.034,-19.9585,85.4187
3.2063,177.063,-15.564,86.7004
3.2064,196.838,15.7471,73.7915
3.2065,205.444,57.1289,55.2063
3.2066,197.662,88.4399,42.2974
3.2067,166.809,103.088,32.7759
3.2068,113.342,99.884,36.438
3.2069,79.2847,86.9751,33.0505
3.207,43.7622,69.3054,27.4658
3.2071,8.69751,49.1638,23.0713
3.2072,-9.97925,33.0505,24.1699
3.2073,-3.93677,26.1841,29.3884
3.2074,13.1836,31.2195,33.3252
3.2075,49.9878,47.699,47.2412
3.2076,114.532,48.6145,95.8557
3.2077,111.328,5.31006,100.8
3.2078,15.8386,-86.0596,106.659
3.2079,-107.3,-204.437,91.4612
3.208,-208.557,-309.631,77.0874
3.2081,-267.517,-385.803,79.2847
3.2082,-271.637,-415.833,99.5178
3.2083,-232.452,-410.065,137.329
3.2084,-163.513,-357.239,150.787
3.2085,-67.1082,-288.849,143.097
3.2086,43.1213,-232.269,130.188
3.2087,137.97,-199.768,126.984
3.2088,200.226,-192.627,126.16
3.2089,232.269,-221.008,129.364
3.209,242.157,-271.729,126.984
3.2091,224.487,-319.977,118.927
3.2092,204.254,-347.809,111.786
3.2093,190.43,-344.604,100.342
3.2094,187.317,-320.16,92.5598
3.2095,201.05,-269.897,79.7424
3.2096,225.769,-216.522,65.2771
3.2097,261.932,-169.098,63.7207
3.2098,306.335,-140.991,79.3762
3.2099,328.125,-134.033,90.8203
3.21,339.203,-156.189,113.617
3.2101,352.661,-168.274,119.568
3.2102,357.605,-172.668,120.575
3.2103,362.183,-162.781,113.892
3.2104,360.901,-135.406,104.004
3.2105,354.767,-85.6018,97.0459
3.2106,352.844,-27.4658,96.405
3.2107,348.907,23.8037,97.0459
3.2108,334.076,56.488,100.159
3.2109,309.082,64.7278,100.067
3.211,287.201,59.5093,108.398
3.2111,272.095,64.7278,122.498
3.2112,266.876,54.7485,135.132
3.2113,264.496,71.5027,131.744
3.2114,272.919,97.7783,118.469
3.2115,284.637,134.125,96.0388
3.2116,289.764,162.231,85.5103
3.2117,282.623,184.204,83.313
3.2118,264.038,190.887,87.7991
3.2119,236.206,196.289,84.4116
3.212,197.937,192.902,80.4749
3.2121,163.422,187.866,81.7566
3.2122,145.111,184.753,89.0808
3.2123,134.949,186.951,90.8203
3.2124,139.801,183.655,88.7146
3.2125,152.161,185.12,80.1086
3.2126,178.345,173.767,65.0024
3.2127,175.781,142.548,15.8386
3.2128,145.477,53.7415,28.2898
3.2129,81.0242,-77.3621,49.8962
3.213,-31.6772,-189.331,55.481
3.2131,-133.575,-232.635,39.8254
3.2132,-196.198,-222.107,38.3606
3.2133,-238.77,-192.535,51.178
3.2134,-231.262,-159.393,64.9109
3.2135,-167.999,-116.913,74.2493
3.2136,-74.707,-66.8335,69.8547
3.2137,16.2048,-38.1775,65.3687
3.2138,104.828,-62.439,77.0874
3.2139,179.077,-127.899,88.1653
3.214,212.769,-189.88,93.9331
3.2141,204.529,-227.966,89.5386
3.2142,164.795,-247.925,89.1724
3.2143,118.561,-242.249,73.7
3.2144,83.6792,-218.536,65.4602
3.2145,56.5796,-163.879,57.6782
3.2146,40.3748,-113.251,51.8188
3.2147,51.6357,-72.6929,48.9807
3.2148,88.4399,-76.8127,60.2417
3.2149,139.526,-108.673,77.179
3.215,186.676,-140.717,97.5952
3.2151,224.67,-159.668,107.483
3.2152,250.488,-170.563,105.469
3.2153,267.426,-166.626,96.3135
3.2154,264.496,-139.069,83.2214
3.2155,247.65,-85.6018,72.6013
3.2156,216.614,-24.2615,65.8264
3.2157,179.352,9.70459,72.1436
3.2158,144.47,31.7688,62.8052
3.2159,117.279,22.1558,64.27
3.216,111.42,6.86646,69.1223
3.2161,117.645,-8.14819,75.531
3.2162,140.35,-21.0571,86.8835
3.2163,167.267,-16.7542,87.2498
3.2164,190.887,8.60596,74.8901
3.2165,204.712,49.8047,55.6641
3.2166,201.233,85.6018,41.9312
3.2167,171.387,103.912,32.2266
3.2168,130.92,104.095,33.0505
3.2169,92.5598,94.4824,31.7688
3.217,49.9878,72.9675,29.0222
3.2171,9.70459,48.9807,21.0571
3.2172,-12.6343,29.8462,23.0713
3.2173,-11.6272,21.1487,25.177
3.2174,4.66919,26.1841,32.5012
3.2175,38.6353,44.4031,39.7339
3.2176,104.553,50.7202,85.968
3.2177,124.146,18.6768,99.3347
3.2178,39.5508,-70.4956,101.807
3.2179,-83.0383,-186.859,86.1511
3.218,-187.592,-300.934,75.8057
3.2181,-259.369,-385.071,73.8831
3.2182,-274.841,-418.488,92.4683
3.2183,-234.833,-407.776,132.111
3.2184,-173.035,-365.295,149.506
3.2185,-80.658,-295.441,144.104
3.2186,32.5012,-233.185,131.744
3.2187,132.111,-198.029,122.772
3.2188,193.909,-189.789,118.286
3.2189,237.671,-212.677,119.659
3.219,249.39,-263.763,124.329
3.2191,231.995,-312.012,117.554
3.2192,206.818,-342.041,101.074
3.2193,189.423,-347.809,89.8132
3.2194,189.331,-323.273,84.5947
3.2195,200.5,-272.644,79.2847
3.2196,227.142,-221.283,76.355
3.2197,263.763,-169.464,75.4395
3.2198,300.568,-138.519,74.3408
3.2199,326.66,-133.026,88.9893
3.22,341.217,-149.048,106.842
3.2201,348.907,-164.978,117.92
3.2202,353.76,-170.197,122.314
3.2203,358.795,-162.689,113.983
3.2204,357.056,-136.505,99.7009
3.2205,355.682,-89.1724,97.9614
3.2206,351.746,-29.9377,98.877
3.2207,343.689,22.9797,94.574
3.2208,336.365,58.7769,100.067
3.2209,316.772,67.1997,100.159
3.221,294.342,60.6995,111.786
3.2211,274.841,57.312,114.258
3.2212,265.686,60.6995,134.308
3.2213,260.193,70.1294,133.759
3.2214,268.982,89.9048,123.23
3.2215,278.412,122.223,95.3979
3.2216,281.616,153.076,84.6863
3.2217,273.468,175.964,78.9185
3.2218,259.552,190.887,82.3975
3.2219,237.579,199.585,85.144
3.222,204.529,198.761,77.0874
3.2221,174.866,192.902,79.1931
3.2222,152.527,186.951,88.2568
3.2223,137.604,176.788,88.0737
3.2224,136.963,173.218,86.7004
3.2225,142.914,170.105,73.8831
3.2226,155.914,156.738,49.0723
3.2227,159.668,129.913,17.4866
3.2228,141.907,49.3469,28.9307
3.2229,86.9751,-69.7632,50.5371
3.223,-14.0991,-169.647,56.2134
3.2231,-116.364,-214.783,37.9028
3.2232,-182.373,-215.24,40.8325
3.2233,-229.431,-192.352,48.0652
3.2234,-228.333,-166.718,64.6362
3.2235,-172.485,-125.977,74.9817
3.2236,-86.792,-77.8198,74.9817
3.2237,0.915527,-49.1638,73.8831
3.2238,87.5244,-71.228,77.6367
3.2239,166.901,-127.716,85.6018
3.224,209.656,-181.458,92.8345
3.2241,208.557,-220.917,90.271
3.2242,175.873,-241.882,85.7849
3.2243,134.857,-240.051,72.052
3.2244,92.5598,-211.945,59.1431
3.2245,64.9109,-160.95,49.8047
3.2246,41.4734,-115.173,55.9387
3.2247,42.6636,-77.2705,51.4526
3.2248,73.7,-75.8972,55.3894
3.2249,126.801,-104.37,71.9604
3.225,182.281,-132.294,93.5669
3.2251,223.297,-150.33,106.659
3.2252,253.784,-167.999,107.117
3.2253,271.271,-166.077,96.3135
3.2254,269.073,-139.709,81.1157
3.2255,253.326,-88.623,70.8618
3.2256,221.741,-30.3955,67.2913
3.2257,182.465,14.0076,61.7981
3.2258,143.829,32.135,64.0869
3.2259,119.385,24.8108,64.8193
3.226,110.413,10.3455,65.1855
3.2261,117.92,-5.31006,72.876
3.2262,138.702,-16.1133,83.4961
3.2263,167.45,-13.1836,85.7849
3.2264,188.232,8.14819,76.2634
3.2265,201.691,46.9666,56.2134
3.2266,196.655,80.2917,42.4805
3.2267,165.619,98.1445,33.5999
3.2268,127.808,101.898,21.4233
3.2269,89.9048,93.5669,32.4097
3.227,50.6287,72.5098,27.0081
3.2271,13.916,51.4526,20.6909
3.2272,-4.76074,37.4451,23.7122
3.2273,-2.10571,28.7476,27.5574
3.2274,12.3596,32.7759,34.6985
3.2275,39.4592,44.3115,35.4309
3.2276,100.616,47.5159,81.3904
3.2277,121.124,16.3879,98.6023
3.2278,36.438,-72.9675,104.919
3.2279,-91.0034,-187.408,80.3833
3.228,-195.557,-300.934,75.1648
3.2281,-264.313,-381.5,73.2422
3.2282,-272.919,-412.994,88.8977
3.2283,-228.79,-405.67,131.378
3.2284,-170.013,-363.922,148.132
3.2285,-75.531,-299.011,147.217
3.2286,34.5154,-232.819,124.603
3.2287,128.265,-195.557,128.54
3.2288,189.056,-187.958,121.124
3.2289,228.516,-213.776,127.533
3.229,241.882,-261.292,130.92
3.2291,226.318,-308.99,124.512
3.2292,207.916,-338.654,104.095
3.2293,190.979,-348.267,91.9189
3.2294,190.887,-329.315,79.3762
3.2295,209.747,-281.616,79.3762
3.2296,232.727,-221.924,76.9043
3.2297,263.58,-170.654,75.2563
3.2298,293.427,-136.322,77.6367
3.2299,313.019,-128.723,87.7991
3.23,329.041,-147.125,105.927
3.2301,341.125,-162.231,113.434
3.2302,345.795,-165.344,120.117
3.2303,354.309,-161.041,114.807
3.2304,358.521,-140.442,107.208
3.2305,358.795,-97.9614,100.983
3.2306,356.14,-39.093,98.9685
3.2307,352.661,18.4021,94.8486
3.2308,343.506,55.1147,96.7712
3.2309,322.54,64.4531,101.807
3.231,292.236,61.3403,104.37
3.2311,272.186,60.3333,116.18
3.2312,255.341,67.6575,128.632
3.2313,250.763,79.1931,132.477
3.2314,264.13,93.6584,128.082
3.2315,276.123,124.42,101.257
3.2316,281.616,152.71,83.313
3.2317,277.679,172.119,84.4116
3.2318,265.869,183.472,85.7849
3.2319,242.157,191.803,87.7075
3.232,212.219,196.472,77.8198
3.2321,182.465,200.043,82.9468
3.2322,155.09,196.014,88.0737
3.2323,140.442,188.873,93.3838
3.2324,142.09,190.613,79.7424
3.2325,140.808,182.19,74.5239
3.2326,152.893,166.26,52.6428
3.2327,150.146,132.477,12.7258
3.2328,137.97,44.8608,29.2053
3.2329,89.0808,-78.9185,52.002
3.233,-11.4441,-175.69,57.8613
3.2331,-107.849,-221.283,44.3115
3.2332,-179.901,-213.135,38.5437
3.2333,-228.516,-192.352,48.5229
3.2334,-228.333,-166.351,60.0586
3.2335,-171.661,-124.512,75.2563
3.2336,-85.968,-74.707,72.5098
3.2337,-1.00708,-45.2271,71.228
3.2338,83.6792,-68.1152,77.4536
3.2339,163.971,-125.61,89.6301
3.234,208.832,-182.281,92.7429
3.2341,207.642,-224.762,92.5598
3.2342,181.366,-246.002,91.4612
3.2343,136.414,-242.157,76.1719
3.2344,90.0879,-213.043,60.4248
3.2345,63.6292,-159.119,47.4243
3.2346,41.9312,-113.892,57.4036
3.2347,42.8467,-78.2776,50.0793
3.2348,74.5239,-79.3762,59.1431
3.2349,127.167,-108.673,72.3267
3.235,181,-136.688,96.8628
3.2351,222.107,-154.724,102.264
3.2352,253.052,-169.922,106.934
3.2353,270.905,-166.901,101.349
3.2354,264.221,-137.604,84.0454
3.2355,247.65,-89.0808,70.4041
3.2356,221.283,-30.5786,65.918
3.2357,183.105,14.4653,66.8335
3.2358,144.836,30.8533,65.0024
3.2359,121.857,25.2686,66.0095
3.236,115.723,9.79614,65.094
3.2361,123.871,-4.57764,75.4395
3.2362,138.519,-13.5498,95.3979
3.2363,174.316,-15.0146,88.623
3.2364,192.444,11.8103,77.6367
3.2365,202.057,49.3469,60.6079
3.2366,193.817,80.1086,44.6777
3.2367,160.767,98.4192,36.7126
3.2368,119.843,105.103,33.5083
3.2369,84.3201,95.0317,33.8745
3.237,50.354,74.8901,29.3884
3.2371,16.6626,54.9316,24.7192
3.2372,1.37329,36.9873,23.3459
3.2373,5.40161,29.7546,27.2827
3.2374,19.5923,32.6843,34.6985
3.2375,49.2554,41.748,50.354
3.2376,112.061,39.3677,107.666
3.2377,109.863,5.0354,108.215
3.2378,11.9019,-82.5806,111.877
3.2379,-106.567,-193.909,94.6655
3.238,-207.916,-304.321,83.6792
3.2381,-267.426,-381.042,80.1086
3.2382,-265.778,-411.896,103.271
3.2383,-220.642,-410.797,142.181
3.2384,-161.316,-366.577,148.773
3.2385,-58.6853,-303.04,146.21
3.2386,55.7556,-245.087,142.639
3.2387,140.35,-210.388,136.688
3.2388,197.571,-202.057,135.773
3.2389,227.234,-223.755,135.315
3.239,233.002,-269.257,123.23
3.2391,222.382,-312.286,126.801
3.2392,197.296,-337.555,108.032
3.2393,185.211,-347.809,105.286
3.2394,191.071,-329.315,89.447
3.2395,212.036,-282.166,79.2847
3.2396,239.594,-227.051,73.8831
3.2397,274.567,-178.528,78.2776
3.2398,307.343,-142.181,88.0737
3.2399,324.921,-131.012,99.5178
3.24,339.02,-149.231,110.046
3.2401,346.252,-162.781,116.638
3.2402,356.232,-168.549,125.061
3.2403,358.978,-163.33,120.392
3.2404,357.147,-137.512,110.046
3.2405,357.697,-88.623,109.955
3.2406,353.302,-31.311,98.5107
3.2407,355.133,16.6626,102.905
3.2408,349.64,50.6287,102.631
3.2409,328.308,68.0237,105.56
3.241,298.096,68.0237,110.046
3.2411,282.349,68.9392,114.624
3.2412,265.686,62.7136,134.491
3.2413,261.2,73.8831,131.012
3.2414,269.257,96.5881,122.498
3.2415,280.334,127.991,105.377
3.2416,284.363,156.921,95.4895
3.2417,278.412,175.049,96.405
3.2418,267.883,189.331,97.1375
3.2419,239.044,200.867,90.3625
3.242,204.62,204.529,81.0242
3.2421,177.795,200.958,87.7991
3.2422,155.548,191.895,93.6584
3.2423,142.639,188.965,95.4895
3.2424,137.97,190.155,89.6301
3.2425,145.294,182.831,82.1228
3.2426,171.112,164.978,73.1506
3.2427,158.386,130.554,23.6206
3.2428,123.688,44.7693,26.825
3.2429,72.052,-73.8831,44.4031
3.243,-22.522,-176.697,57.8613
3.2431,-115.814,-220.917,39.917
3.2432,-176.697,-218.536,45.4102
3.2433,-223.48,-195.282,54.1992
3.2434,-227.417,-162.598,66.1926
3.2435,-165.894,-124.695,71.228
